id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	kingdom	phylum	class	order	family	genus	species	file
Spirosoma_linguale_DSM_74	Spirosoma linguale DSM 74	Spirosoma linguale DSM 74 (504472.7)	Aerobe	Saccharolytic	Negative		1048	1475	1152			504472	ModelSEED	kb|g.1845	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma linguale	agora/Spirosoma_linguale_DSM_74.xml
Staphylococcus_arlettae_CVD059	Staphylococcus arlettae CVD059	Staphylococcus arlettae CVD059 (1212545.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		913	1453	1095	Laura Kutt	04/18/16	1212545	ModelSEED	kb|g.25560	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus arlettae	agora/Staphylococcus_arlettae_CVD059.xml
Staphylococcus_aureus_subsp_aureus_USA300_FPR3757	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus aureus subsp. aureus USA300_FPR3757 (451515.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	874	1437	1061			451515	ModelSEED	kb|g.1556	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	agora/Staphylococcus_aureus_subsp_aureus_USA300_FPR3757.xml
Staphylococcus_capitis_CR0101	Staphylococcus capitis CR0101		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	776	1396	1044	Laura Kutt	04/18/16	1296619	ModelSEED	kb|g.209242	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis	agora/Staphylococcus_capitis_CR0101.xml
Staphylococcus_capitis_QN1	Staphylococcus capitis QN1	Staphylococcus capitis QN1 (1189311.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	848	1398	1036	Laura Kutt	05/29/16	1189311	ModelSEED	kb|g.25284	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis	agora/Staphylococcus_capitis_QN1.xml
Staphylococcus_caprae_C87	Staphylococcus caprae C87	Staphylococcus caprae C87 (435838.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	846	1411	1050	Laura Kutt	04/18/16	435838	ModelSEED	kb|g.1456	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis	agora/Staphylococcus_caprae_C87.xml
Staphylococcus_cohnii_hu_01	Staphylococcus cohnii hu-01		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		1132	1601	1178	Laura Kutt	04/18/16	1415164	ModelSEED	kb|g.213837	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii	agora/Staphylococcus_cohnii_hu_01.xml
Staphylococcus_epidermidis_ATCC_12228	Staphylococcus epidermidis ATCC 12228	Staphylococcus epidermidis ATCC 12228 (176280.1)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	850	1393	1041	Laura Kutt	04/18/16	176280	ModelSEED	kb|g.165	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	agora/Staphylococcus_epidermidis_ATCC_12228.xml
Staphylococcus_equorum_subsp_equorum_Mu2	Staphylococcus equorum subsp. equorum Mu2	Staphylococcus equorum subsp. equorum Mu2 (1159488.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		943	1464	1089	Laura Kutt	04/18/16	1159488	Kbase	kb|g.24945	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum	agora/Staphylococcus_equorum_subsp_equorum_Mu2.xml
Staphylococcus_haemolyticus_JCSC1435	Staphylococcus haemolyticus JCSC1435	Staphylococcus haemolyticus JCSC1435 (279808.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	820	1381	1039	Laura Kutt	04/18/16	279808	Kbase	kb|g.652	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	agora/Staphylococcus_haemolyticus_JCSC1435.xml
Staphylococcus_hominis_subsp_hominis_C80	Staphylococcus hominis subsp. hominis C80	Staphylococcus hominis subsp. hominis C80 (435837.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	785	1354	1037	Laura Kutt	04/18/16	435837	Kbase	kb|g.1455	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis	agora/Staphylococcus_hominis_subsp_hominis_C80.xml
Staphylococcus_intermedius_ATCC_27335	Staphylococcus intermedius ATCC 27335		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		502	1059	828	Laura Kutt	04/18/16	1095731	Kbase	kb|g.31991	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	agora/Staphylococcus_intermedius_ATCC_27335.xml
Staphylococcus_lugdunensis_HKU09_01	Staphylococcus lugdunensis HKU09-01	Staphylococcus lugdunensis HKU09-01 (698737.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	841	1389	1032	Laura Kutt	04/18/16	698737	Kbase	kb|g.3016	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	agora/Staphylococcus_lugdunensis_HKU09_01.xml
Staphylococcus_pasteuri_SP1	Staphylococcus pasteuri SP1		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	774	1399	1046	Laura Kutt	04/18/16	1276282	Kbase	kb|g.208650	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pasteuri	agora/Staphylococcus_pasteuri_SP1.xml
Staphylococcus_pettenkoferi_VCU012	Staphylococcus pettenkoferi VCU012	Staphylococcus pettenkoferi VCU012 (904314.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		823	1344	1042	Laura Kutt	04/18/16	904314	Kbase	kb|g.28242	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pettenkoferi	agora/Staphylococcus_pettenkoferi_VCU012.xml
Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 (342451.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	885	1409	1065	Laura Kutt	04/18/16	342451	Kbase	kb|g.966	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus	agora/Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305.xml
Staphylococcus_sciuri_subsp_sciuri_Z8	Staphylococcus sciuri subsp. sciuri Z8		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		887	1446	1097	Laura Kutt	04/18/16	1232666	ModelSEED	kb|g.244081	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri	agora/Staphylococcus_sciuri_subsp_sciuri_Z8.xml
Staphylococcus_simulans_ACS_120_V_Sch1	Staphylococcus simulans ACS-120-V-Sch1	Staphylococcus simulans ACS-120-V-Sch1 (883166.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		889	1447	1083	Laura Kutt	04/18/16	883166	ModelSEED	kb|g.28050	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans	agora/Staphylococcus_simulans_ACS_120_V_Sch1.xml
Staphylococcus_vitulinus_F1028	Staphylococcus vitulinus F1028		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		830	1396	1070	Laura Kutt	04/18/16	1167632	ModelSEED	kb|g.25042	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus vitulinus	agora/Staphylococcus_vitulinus_F1028.xml
Staphylococcus_warneri_SG1	Staphylococcus warneri SG1	Staphylococcus warneri SG1 (1194526.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	869	1418	1059	Laura Kutt	04/18/16	1194526	ModelSEED	kb|g.31042	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	agora/Staphylococcus_warneri_SG1.xml
Staphylococcus_xylosus_DMB3_Bh1	Staphylococcus xylosus DMB3-Bh1		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		866	1454	1087	Laura Kutt	04/18/16	1353979	ModelSEED	kb|g.245259	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	agora/Staphylococcus_xylosus_DMB3_Bh1.xml
Staphylococcus_xylosus_NJ	Staphylococcus xylosus NJ	Staphylococcus xylosus NJ (1262650.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		975	1506	1113	Laura Kutt	05/29/16	1262650	ModelSEED	kb|g.31520	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	agora/Staphylococcus_xylosus_NJ.xml
Stenotrophomonas_maltophilia_D457	Stenotrophomonas maltophilia D457	Stenotrophomonas maltophilia D457 (1163399.5)	Obligate anaerobe	Asaccharolytic	Negative		904	1377	1077	Laura Kutt	04/19/16	1163399	Kbase	kb|g.25005	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	agora/Stenotrophomonas_maltophilia_D457.xml
Stenotrophomonas_rhizophila_PCA13	Stenotrophomonas rhizophila PCA13		Obligate anaerobe	Asaccharolytic	Negative		805	1415	1114	Laura Kutt	04/19/16	1255680	Kbase	kb|g.245260	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas rhizophila	agora/Stenotrophomonas_rhizophila_PCA13.xml
Stoquefichus_massiliensis_AP9	Stoquefichus massiliensis AP9						787	1177	951	Laura Kutt	04/18/16	1211844	Kbase	kb|g.208018	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Candidatus Stoquefichus	Candidatus Stoquefichus massiliensis	agora/Stoquefichus_massiliensis_AP9.xml
Streptococcus_agalactiae_A909	Streptococcus agalactiae A909	Streptococcus agalactiae A909 (205921.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	639	1286	939	Laura Kutt	04/18/16	205921	Kbase	kb|g.352	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	agora/Streptococcus_agalactiae_A909.xml
Streptococcus_anginosus_1_2_62CV	Streptococcus anginosus 1_2_62CV	Streptococcus anginosus 1_2_62CV (742820.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	539	885	719	Ines Thiele	06/29/12	742820	ModelSEED		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus	agora/Streptococcus_anginosus_1_2_62CV.xml
Streptococcus_australis_ATCC_700641	Streptococcus australis ATCC 700641	Streptococcus australis ATCC 700641 (888833.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	640	1196	915	Laura Kutt	04/18/16	888833	ModelSEED	kb|g.3629	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus australis	agora/Streptococcus_australis_ATCC_700641.xml
Streptococcus_constellatus_subsp_constellatus_SK53	Streptococcus constellatus subsp. constellatus SK53		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	515	1064	835	Laura Kutt	04/18/16	1095730	ModelSEED	kb|g.24158	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus	agora/Streptococcus_constellatus_subsp_constellatus_SK53.xml
Streptococcus_constellatus_subsp_pharyngis_SK1060	Streptococcus constellatus subsp. pharyngis SK1060	Streptococcus constellatus subsp. pharyngis SK1060 (1035184.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	672	1094	846	Laura Kutt	05/29/16	1035184	ModelSEED	kb|g.23362	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus	agora/Streptococcus_constellatus_subsp_pharyngis_SK1060.xml
Streptococcus_cristatus_ATCC_51100	Streptococcus cristatus ATCC 51100	Streptococcus cristatus ATCC 51100 (889201.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	560	1159	874	Laura Kutt	04/18/16	889201	ModelSEED	kb|g.3631	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus	agora/Streptococcus_cristatus_ATCC_51100.xml
Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957	Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957	Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957 (663952.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		640	1161	895	Laura Kutt	04/18/16	663952	ModelSEED	kb|g.2862	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus dysgalactiae	agora/Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957.xml
Streptococcus_equi_subsp_equi_4047	Streptococcus equi subsp. equi 4047	Streptococcus equi subsp. equi 4047 (553482.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		558	1006	768			553482	ModelSEED	kb|g.26915	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equi	agora/Streptococcus_equi_subsp_equi_4047.xml
Streptococcus_equinus_ATCC_9812	Streptococcus equinus ATCC 9812	Streptococcus equinus ATCC 9812 (525379.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	566	962	765	Ines Thiele	06/29/12	525379	ModelSEED		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	agora/Streptococcus_equinus_ATCC_9812.xml
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143 (981539.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	711	1225	952	Laura Kutt	04/18/16	981539	Kbase	kb|g.3836	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus	agora/Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143.xml
Streptococcus_gordonii_str_Challis_substr_CH1	Streptococcus gordonii str. Challis substr. CH1	Streptococcus gordonii str. Challis substr. CH1 (467705.8)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		636	1303	954	Laura Kutt	04/18/16	467705	Kbase	kb|g.1638	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gordonii	agora/Streptococcus_gordonii_str_Challis_substr_CH1.xml
Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102	Streptococcus infantarius subsp. infantarius ATCC BAA-102	Streptococcus infantarius subsp. infantarius ATCC BAA-102 (471872.6)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	590	1213	913	Ines Thiele	06/25/12	471872	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantarius	agora/Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102.xml
Streptococcus_infantis_ATCC_700779	Streptococcus infantis ATCC 700779	Streptococcus infantis ATCC 700779 (889204.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	552	1105	837	Laura Kutt	04/18/16	889204	Kbase	kb|g.3632	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantis	agora/Streptococcus_infantis_ATCC_700779.xml
Streptococcus_intermedius_JTH08	Streptococcus intermedius JTH08	Streptococcus intermedius JTH08 (591365.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	556	1106	836	Laura Kutt	04/18/16	591365	ModelSEED	kb|g.27005	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	agora/Streptococcus_intermedius_JTH08.xml
Streptococcus_lutetiensis_033	Streptococcus lutetiensis 033		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		586	1164	888	Laura Kutt	04/18/16	1076934	ModelSEED	kb|g.206799	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus lutetiensis	agora/Streptococcus_lutetiensis_033.xml
Streptococcus_mitis_NCTC_12261	Streptococcus mitis NCTC 12261	Streptococcus mitis NCTC 12261 (246201.1)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		614	1122	836	Laura Kutt	04/18/16	246201	ModelSEED	kb|g.510	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis	agora/Streptococcus_mitis_NCTC_12261.xml
Streptococcus_mutans_ATCC_25175	Streptococcus mutans ATCC 25175	Streptococcus mutans ATCC 25175 (1257041.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	624	1269	931	Laura Kutt	04/18/16	1257041	ModelSEED	kb|g.31498	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	agora/Streptococcus_mutans_ATCC_25175.xml
Streptococcus_oralis_Uo5	Streptococcus oralis Uo5	Streptococcus oralis Uo5 (927666.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	568	1161	869	Laura Kutt	04/18/16	927666	ModelSEED	kb|g.3717	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus oralis	agora/Streptococcus_oralis_Uo5.xml
Streptococcus_parasanguinis_ATCC_903	Streptococcus parasanguinis ATCC 903	Streptococcus parasanguinis ATCC 903 (888048.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		624	1174	888	Laura Kutt	04/18/16	888048	ModelSEED	kb|g.3590	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis	agora/Streptococcus_parasanguinis_ATCC_903.xml
Streptococcus_parauberis_KCTC_11537	Streptococcus parauberis KCTC 11537	Streptococcus parauberis KCTC 11537 (936154.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		662	1209	902	Laura Kutt	04/18/16	936154	ModelSEED	kb|g.3766	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parauberis	agora/Streptococcus_parauberis_KCTC_11537.xml
Streptococcus_peroris_ATCC_700780	Streptococcus peroris ATCC 700780	Streptococcus peroris ATCC 700780 (888746.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	526	1093	835	Laura Kutt	04/18/16	888746	ModelSEED	kb|g.3605	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus peroris	agora/Streptococcus_peroris_ATCC_700780.xml
Streptococcus_pleomorphus_DSM_20574	Streptococcus pleomorphus DSM 20574		Obligate anaerobe	Saccharolytic, fermentative	Negative		583	1081	901	Laura Kutt	04/18/16	1123313	Kbase	kb|g.207294	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	Faecalicoccus pleomorphus	agora/Streptococcus_pleomorphus_DSM_20574.xml
Streptococcus_pneumoniae_G54	Streptococcus pneumoniae G54	Streptococcus pneumoniae G54 (512566.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	649	1207	888			512566	Kbase	kb|g.1878	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	agora/Streptococcus_pneumoniae_G54.xml
Streptococcus_pseudopneumoniae_IS7493	Streptococcus pseudopneumoniae IS7493	Streptococcus pseudopneumoniae IS7493 (1054460.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	598	1129	855	Laura Kutt	04/18/16	1054460	Kbase	kb|g.23632	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pseudopneumoniae	agora/Streptococcus_pseudopneumoniae_IS7493.xml
Streptococcus_pyogenes_MGAS9429	Streptococcus pyogenes MGAS9429	Streptococcus pyogenes MGAS9429 (370551.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	551	1128	838			370551	Kbase	kb|g.1107	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes	agora/Streptococcus_pyogenes_MGAS9429.xml
Streptococcus_salivarius_JIM8777	Streptococcus salivarius JIM8777	Streptococcus salivarius JIM8777 (347253.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	605	1190	881	Laura Kutt	04/18/16	347253	Kbase	kb|g.26457	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	agora/Streptococcus_salivarius_JIM8777.xml
Streptococcus_sanguinis_SK36	Streptococcus sanguinis SK36	Streptococcus sanguinis SK36 (388919.8)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		702	1296	979	Laura Kutt	04/18/16	388919	Kbase	kb|g.1182	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	agora/Streptococcus_sanguinis_SK36.xml
Streptococcus_sp_2_1_36FAA	Streptococcus sp. 2_1_36FAA	Streptococcus sp. 2_1_36FAA (469609.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	580	1892	1228	Ines Thiele	06/29/12	469609	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. 2_1_36FAA	agora/Streptococcus_sp_2_1_36FAA.xml
